ds,Open,High,Low,Close,y,Volume
14-11-2011,234.949997,239.925003,234.475006,235.699997,212.786667,6114282
15-11-2011,235.350006,238.899994,234.949997,236.125,213.170364,5822146
16-11-2011,235,236,230.149994,232.850006,210.213745,3558800
17-11-2011,231.574997,235,228.300003,229.675003,207.347366,5388684
18-11-2011,227.600006,230.800003,225.050003,229.149994,206.873444,5860372
21-11-2011,228,228,220,222.324997,200.711899,5097018
22-11-2011,223.5,224.75,220,222.024994,200.441055,7609152
23-11-2011,220.875,220.875,207.100006,213.050003,192.338562,12782818
24-11-2011,214.399994,217.5,205.649994,214.824997,193.941025,14442594
25-11-2011,213.875,217.449997,209.524994,215.449997,194.505249,9453234
28-11-2011,218,222.475006,217.050003,220.425003,198.996613,5445858
29-11-2011,222,222.774994,216.100006,217.600006,196.446259,7415512
30-11-2011,214.600006,224.824997,214.600006,221.25,199.741394,14107274
01-12-2011,229.475006,233.5,224.725006,226.75,204.706711,6964892
02-12-2011,227.574997,233.949997,226.574997,233,210.349152,5618514
05-12-2011,231.850006,233.725006,229,231.175003,208.701569,4376614
07-12-2011,235,235.449997,231.050003,233.550003,210.845703,5586472
08-12-2011,233.5,233.850006,225.550003,226.875,204.819595,6278500
09-12-2011,223.5,225.600006,220.25,221.875,200.305649,6803456
12-12-2011,224.050003,225.475006,213.149994,216.024994,195.024353,6035578
13-12-2011,214,222.699997,213,219.199997,197.890701,7462940
14-12-2011,219.5,221.875,215.125,217.175003,196.062546,12153362
15-12-2011,214.5,218,213.5,215.675003,194.708405,13480070
16-12-2011,217.050003,220.25,205,207.649994,187.463516,14712410
19-12-2011,206.024994,206.5,200.125,203,183.265564,16170762
20-12-2011,203,210.800003,202,207.100006,186.967026,9991784
21-12-2011,213,219.699997,208.899994,217.725006,196.559097,7493440
22-12-2011,215.75,222.399994,214.399994,221.425003,199.899399,6788034
23-12-2011,222.100006,223.25,218,218.774994,197.507019,3427650
26-12-2011,219.5,222.699997,218.524994,221.850006,200.283081,2282380
27-12-2011,220.149994,221.800003,217.850006,219.850006,198.477509,3147118
28-12-2011,221.25,221.5,216.524994,219.899994,198.522629,3834170
29-12-2011,217.824997,221,213,214.800003,193.918442,5465314
30-12-2011,216.899994,217,211.050003,213.425003,192.677124,3838208
02-01-2012,214.449997,214.899994,209.75,213.425003,192.677124,3514998
03-01-2012,215.699997,220.449997,215,219.574997,198.229233,3439238
04-01-2012,220.949997,222.475006,215.425003,221.649994,200.102539,4871478
05-01-2012,222,223.350006,220.149994,221.824997,200.260513,3380606
06-01-2012,220.5,228.574997,219.475006,226.649994,204.61647,3977222
07-01-2012,null,null,null,null,null,null
09-01-2012,225.949997,228.550003,223,227.850006,205.699814,4231968
10-01-2012,230,231.149994,228,229.850006,207.505386,4491386
11-01-2012,230.25,232,227.5,231.324997,208.83699,3859556
12-01-2012,230.850006,234.550003,230.600006,233.324997,210.642563,3987722
13-01-2012,235,236.524994,230.524994,234.800003,211.974182,3690842
16-01-2012,233.399994,233.925003,229.125,230.25,207.866501,3191710
17-01-2012,231.949997,234.5,231.5,234.199997,211.43251,3661008
18-01-2012,236.449997,242.699997,234.800003,240.949997,217.526321,10068622
19-01-2012,243,245.125,240.149994,243.399994,219.738129,8421088
20-01-2012,245,246.725006,240.225006,245.274994,221.430847,7195130
23-01-2012,243,243.875,240.449997,242,218.474213,3766864
24-01-2012,242.625,246.550003,240.274994,244.399994,220.6409,7531976
25-01-2012,245.125,246.5,242.875,245.100006,221.272873,7409550
27-01-2012,251.949997,252,239.824997,242.100006,218.564499,7438818
30-01-2012,241.475006,241.5,236.5,239.524994,216.239838,4987508
31-01-2012,241.75,247.5,239.925003,246.050003,222.130493,5326924
01-02-2012,247.25,249.850006,240.675003,248.574997,224.410034,6010298
02-02-2012,249.5,250,245.649994,248.949997,224.748581,11420854
03-02-2012,248.75,254,247.625,253.125,228.517731,7457502
06-02-2012,255,258,250,253.850006,229.172241,8719312
07-02-2012,257,257.700012,254,254.649994,229.89447,6037854
08-02-2012,255.350006,258.899994,251.375,254.225006,229.510803,6930574
09-02-2012,252.850006,262.975006,252.824997,261.274994,235.875397,8680512
10-02-2012,261.399994,262.825012,257,258.75,233.595917,5757586
13-02-2012,259.325012,262.5,257.950012,260.975006,235.604614,7307162
14-02-2012,261.25,261.899994,257.524994,258.950012,233.776459,6557414
15-02-2012,260.25,267.450012,258.625,266.524994,240.615067,9689792
16-02-2012,265.5,268.924988,261.625,263.225006,237.635864,4062132
17-02-2012,265.625,266.5,260.049988,264.149994,238.470947,7109824
21-02-2012,263,266.75,260.25,266.024994,240.163681,7415568
22-02-2012,265,269.450012,263.325012,265.725006,239.892838,6961554
23-02-2012,263.600006,267.975006,263.600006,266.575012,240.660187,8547874
24-02-2012,263.600006,267.700012,257.674988,262.325012,236.823349,8190084
27-02-2012,263.450012,265.725006,256.075012,257.799988,232.73822,7660646
28-02-2012,259.625,266.700012,256.600006,265.25,239.464035,7400574
29-02-2012,266.950012,269.950012,256.674988,258.549988,233.415314,9994318
01-03-2012,258.5,261.149994,252.649994,257,232.016022,6099246
02-03-2012,257,262.5,253.875,259.375,234.160156,4058348
03-03-2012,null,null,null,null,null,null
05-03-2012,260,260.475006,252.774994,255.475006,230.639252,5025686
06-03-2012,254.899994,260.5,251.625,253.699997,229.036819,5798594
07-03-2012,253.425003,259,248.774994,257.825012,232.760834,3788818
09-03-2012,261,263.5,259.825012,261.600006,236.168839,4657522
12-03-2012,267,267.25,258.5,259.475006,234.250412,5608692
13-03-2012,261.5,263.75,260.174988,262.200012,236.71051,5539714
14-03-2012,264.049988,265,260.725006,264.100006,238.425781,5860562
15-03-2012,264,265,254.524994,255.399994,230.571564,7469598
16-03-2012,255,262.450012,252.5,253.925003,229.23996,6405304
19-03-2012,255.024994,255.024994,247.550003,249.425003,225.177429,7649884
20-03-2012,248,255.425003,246.5,252.699997,228.134033,3162136
21-03-2012,251.5,258.924988,251.5,257.825012,232.760834,6010786
22-03-2012,256.950012,261.200012,250.050003,252.125,227.614929,5640032
23-03-2012,254.75,259.375,250.475006,256.975006,231.993454,4023582
26-03-2012,256.75,258.25,252.824997,255.824997,230.955246,4916458
27-03-2012,257.5,260.899994,256,259.424988,234.205261,5928676
28-03-2012,259.25,259.25,255.024994,256.725006,231.767731,4349746
29-03-2012,254,257.049988,252.5,255.050003,230.255569,8112558
30-03-2012,256,261.924988,254.875,259.924988,234.656647,5592488
02-04-2012,259,264.975006,258.049988,264.174988,238.493484,2765466
03-04-2012,266.5,268.200012,264,265.100006,239.328568,6460406
04-04-2012,262.625,264.5,262.200012,263.274994,237.681015,2087538
09-04-2012,261.875,263.149994,260,260.875,235.514328,2518370
10-04-2012,261.700012,263,257.924988,262.424988,236.913605,2917036
11-04-2012,260.924988,265.475006,258.549988,263.225006,237.635864,3731624
12-04-2012,262.5,267.25,262.149994,265.200012,239.418854,6051644
13-04-2012,268.200012,268.875,261.950012,264.674988,238.944885,4916714
16-04-2012,264.450012,265.5,262.049988,264.875,239.125458,8698042
17-04-2012,266,267.950012,260.549988,265.125,239.351135,7832904
18-04-2012,266.5,269.950012,266.5,268.825012,242.691452,6000142
19-04-2012,270,277.799988,268.600006,277.024994,250.094284,8183338
20-04-2012,276.125,279,273.225006,275.549988,248.762711,7862550
23-04-2012,275.975006,278,271.649994,272.674988,246.167175,4218824
24-04-2012,273.049988,273.25,269.700012,270.924988,244.587311,4380390
25-04-2012,272,274.75,269,273.325012,246.754013,5389194
